Row ID,Order ID,Order Date,Ship Date,Ship Mode,Sales,Quantity,Discount,Profit,Region,State,Product purchased,Category,Sub-Category
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,839.43,3,0.0,218.2518,Central,Missouri,OFF-AP-10001058|Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances
146,CA-2015-110744,2015-07-09,2015-09-12,Standard Class,671.93,7,0.0,20.1579,West,California,OFF-ST-10003656|Safco Industrial Wire Shelving,Office Supplies,Storage
147,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,93.888,4,0.2,12.9096,East,Ohio,"FUR-FU-10000521|Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings
148,CA-2016-114489,2016-05-12,2016-12-09,Standard Class,384.45,11,0.0,103.8015,Central,Wisconsin,TEC-PH-10000215|Plantronics Cordless�Phone Headset�with In-line Volume - M214C,Technology,Phones
149,CA-2016-114489,2016-05-12,2016-12-09,Standard Class,149.97,3,0.0,5.9988,Central,Wisconsin,TEC-PH-10001448|Anker Astro 15000mAh USB Portable Charger,Technology,Phones
150,CA-2016-114489,2016-05-12,2016-12-09,Standard Class,1951.84,8,0.0,585.552,Central,Wisconsin,"FUR-CH-10000454|Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs
151,CA-2016-114489,2016-05-12,2016-12-09,Standard Class,171.55,5,0.0,80.6285,Central,Wisconsin,OFF-BI-10002735|GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,157.92,5,0.2,17.766,West,Arizona,OFF-AP-10000326|Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies,Appliances
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,203.184,2,0.2,15.2388,West,Arizona,TEC-PH-10001254|Jabra BIZ 2300 Duo QD Duo Corded�Headset,Technology,Phones
154,CA-2015-124919,2015-05-31,2015-06-02,First Class,58.38,7,0.0,26.271,West,California,OFF-PA-10001950|Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper
155,CA-2015-124919,2015-05-31,2015-06-02,First Class,105.52,4,0.0,48.5392,West,California,OFF-PA-10002254|Xerox 1883,Office Supplies,Paper
156,CA-2015-124919,2015-05-31,2015-06-02,First Class,80.88,6,0.0,21.0288,West,California,"OFF-ST-10001590|Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage
157,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,6.63,3,0.0,1.7901,West,Washington,OFF-AR-10001547|Newell 311,Office Supplies,Art
158,CA-2014-104269,2014-01-03,2014-03-06,Second Class,457.568,2,0.2,51.4764,West,Washington,FUR-CH-10004063|Global Deluxe High-Back Manager's Chair,Furniture,Chairs
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,14.62,2,0.0,6.8714,Central,Oklahoma,OFF-LA-10002475|Avery 519,Office Supplies,Labels
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,944.93,7,0.0,236.2325,Central,Oklahoma,TEC-PH-10004536|Avaya 5420 Digital phone,Technology,Phones
161,CA-2016-162733,2016-11-05,2016-05-12,First Class,5.98,1,0.0,2.691,West,California,OFF-PA-10002751|Xerox 1920,Office Supplies,Paper
162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,54.384,2,0.2,1.3596,East,Pennsylvania,TEC-AC-10003657|Lenovo 17-Key USB Numeric Keypad,Technology,Accessories
163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,28.4,5,0.0,13.348,West,New Mexico,OFF-EN-10001990|Staple envelope,Office Supplies,Envelopes
164,CA-2016-113817,2016-07-11,2016-11-11,Standard Class,27.68,2,0.2,9.688,West,Washington,OFF-BI-10004002|Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders
165,CA-2014-139892,2014-08-09,2014-09-12,Standard Class,9.936,3,0.2,2.7324,Central,Texas,OFF-AR-10004441|BIC Brite Liner Highlighters,Office Supplies,Art
166,CA-2014-139892,2014-08-09,2014-09-12,Standard Class,8159.952,8,0.4,-1359.992,Central,Texas,TEC-MA-10000822|Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines
167,CA-2014-139892,2014-08-09,2014-09-12,Standard Class,275.928,3,0.2,-58.6347,Central,Texas,OFF-ST-10000991|Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage
168,CA-2014-139892,2014-08-09,2014-09-12,Standard Class,1740.06,9,0.3,-24.858,Central,Texas,FUR-CH-10004287|SAFCO Arco Folding Chair,Furniture,Chairs
169,CA-2014-139892,2014-08-09,2014-09-12,Standard Class,32.064,6,0.2,6.8136,Central,Texas,OFF-AR-10002656|Sanford Liquid Accent Highlighters,Office Supplies,Art
170,CA-2014-139892,2014-08-09,2014-09-12,Standard Class,177.98,5,0.8,-453.849,Central,Texas,OFF-AP-10002518|Kensington 7 Outlet MasterPiece Power Center,Office Supplies,Appliances
171,CA-2014-139892,2014-08-09,2014-09-12,Standard Class,143.976,3,0.2,8.9985,Central,Texas,TEC-PH-10003931|JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones
172,CA-2014-118962,2014-05-08,2014-08-09,Standard Class,20.94,3,0.0,9.8418,West,California,"OFF-PA-10000659|Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",Office Supplies,Paper
173,CA-2014-118962,2014-05-08,2014-08-09,Standard Class,110.96,2,0.0,53.2608,West,California,OFF-PA-10001144|Xerox 1913,Office Supplies,Paper
174,CA-2014-118962,2014-05-08,2014-08-09,Standard Class,340.144,7,0.2,21.259,West,California,"FUR-CH-10003817|Global Value Steno Chair, Gray",Furniture,Chairs
175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,52.448,2,0.8,-131.12,Central,Illinois,OFF-AP-10000891|Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances
176,US-2014-100853,2014-09-14,2014-09-19,Standard Class,20.16,4,0.2,6.552,Central,Illinois,OFF-LA-10003148|Avery 51,Office Supplies,Labels
177,US-2017-152366,2017-04-21,2017-04-25,Second Class,97.264,4,0.8,-243.16,Central,Texas,"OFF-AP-10002684|Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances
178,US-2015-101511,2015-11-21,2015-11-23,Second Class,396.802,7,0.3,-11.3372,East,Ohio,"FUR-CH-10004698|Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,15.88,5,0.2,-3.7715,East,Ohio,OFF-SU-10002189|Acme Rosewood Handle Letter Opener,Office Supplies,Supplies
180,CA-2015-137225,2015-12-15,2015-12-19,Standard Class,3.28,1,0.0,1.4104,East,New York,"OFF-AR-10001940|Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,Art
181,CA-2014-166191,2014-05-12,2014-12-09,Second Class,24.816,2,0.2,1.8612,Central,Illinois,"OFF-ST-10003455|Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage
182,CA-2014-166191,2014-05-12,2014-12-09,Second Class,408.744,7,0.2,76.6395,Central,Illinois,TEC-AC-10004659|Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB,Technology,Accessories
183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,503.96,4,0.0,131.0296,South,Louisiana,TEC-PH-10003273|AT&T TR1909W,Technology,Phones
184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,149.95,5,0.0,41.986,South,Louisiana,TEC-PH-10004896|Nokia Lumia 521 (T-Mobile),Technology,Phones
185,CA-2014-158274,2014-11-19,2014-11-24,Second Class,29.0,2,0.0,7.25,South,Louisiana,TEC-AC-10002345|HP Standard 104 key PS/2 Keyboard,Technology,Accessories
186,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,7.16,2,0.0,3.4368,East,Connecticut,OFF-BI-10001890|Avery Poly Binder Pockets,Office Supplies,Binders
187,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,176.8,8,0.0,22.984,West,California,TEC-AC-10002323|SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories
188,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,37.224,3,0.2,3.7224,Central,Texas,"OFF-ST-10001328|Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage
189,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,20.016,3,0.2,6.255,Central,Texas,OFF-PA-10001950|Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper
190,CA-2015-102281,2015-12-10,2015-10-14,First Class,899.136,4,0.2,112.392,East,New York,"FUR-BO-10002613|Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases
191,CA-2015-102281,2015-12-10,2015-10-14,First Class,71.76,6,0.0,20.0928,East,New York,TEC-PH-10001552|I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones
192,CA-2015-102281,2015-12-10,2015-10-14,First Class,51.84,8,0.0,24.8832,East,New York,OFF-PA-10000061|Xerox 205,Office Supplies,Paper
193,CA-2015-102281,2015-12-10,2015-10-14,First Class,626.352,3,0.2,46.9764,East,New York,"FUR-BO-10002545|Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases
194,CA-2015-102281,2015-12-10,2015-10-14,First Class,19.9,5,0.0,6.567,East,New York,OFF-AR-10003514|4009 Highlighters by Sanford,Office Supplies,Art
195,CA-2015-131457,2015-10-31,2015-11-06,Standard Class,14.28,7,0.0,6.7116,West,California,OFF-EN-10001509|Poly String Tie Envelopes,Office Supplies,Envelopes
196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,7.408,2,0.2,1.2038,East,Ohio,"OFF-AR-10004685|Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art
197,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,6.048,3,0.2,1.5876,East,Ohio,"OFF-AR-10004027|Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art
198,CA-2017-107720,2017-06-11,2017-11-13,Standard Class,46.26,3,0.0,12.0276,East,New Jersey,OFF-ST-10001414|Decoflex Hanging Personal Folder File,Office Supplies,Storage
199,US-2017-124303,2017-06-07,2017-07-13,Standard Class,2.946,2,0.7,-2.2586,East,Pennsylvania,"OFF-BI-10000343|Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders
200,US-2017-124303,2017-06-07,2017-07-13,Standard Class,16.056,3,0.2,5.8203,East,Pennsylvania,"OFF-PA-10002749|Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper
201,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,21.744,3,0.2,6.795,East,Ohio,OFF-PA-10002666|Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper
202,CA-2014-133690,2014-03-08,2014-08-05,First Class,218.75,2,0.5,-161.875,West,Colorado,FUR-TA-10004289|BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables
203,CA-2014-133690,2014-03-08,2014-08-05,First Class,2.6,1,0.2,0.2925,West,Colorado,"OFF-AP-10003622|Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,66.284,2,0.8,-178.9668,Central,Texas,OFF-AP-10003217|Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances
205,CA-2017-126382,2017-03-06,2017-06-07,Standard Class,35.168,7,0.2,9.6712,South,Tennessee,"FUR-FU-10002960|Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings
206,CA-2017-108329,2017-09-12,2017-12-14,Standard Class,444.768,4,0.2,44.4768,West,California,TEC-PH-10001918|Nortel Business Series Terminal T7208 Digital phone,Technology,Phones
207,CA-2017-135860,2017-01-12,2017-12-07,Standard Class,83.92,4,0.0,5.8744,Central,Michigan,"OFF-ST-10000642|Tennsco Lockers, Gray",Office Supplies,Storage
208,CA-2017-135860,2017-01-12,2017-12-07,Standard Class,131.98,2,0.0,35.6346,Central,Michigan,TEC-PH-10001700|Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones
209,CA-2017-135860,2017-01-12,2017-12-07,Standard Class,15.92,4,0.0,7.4824,Central,Michigan,"OFF-BI-10003274|Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders
210,CA-2017-135860,2017-01-12,2017-12-07,Standard Class,52.29,9,0.0,16.2099,Central,Michigan,"OFF-FA-10000134|Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners
211,CA-2017-135860,2017-01-12,2017-12-07,Standard Class,91.99,1,0.0,3.6796,Central,Michigan,"OFF-ST-10001522|Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage
212,CA-2015-101007,2015-09-02,2015-02-13,Second Class,20.8,2,0.2,6.5,Central,Texas,TEC-AC-10001266|Memorex Micro Travel Drive 8 GB,Technology,Accessories
213,CA-2015-146262,2015-02-01,2015-01-09,Standard Class,23.68,2,0.2,8.88,East,Ohio,OFF-LA-10004544|Avery 505,Office Supplies,Labels
214,CA-2015-146262,2015-02-01,2015-01-09,Standard Class,452.45,5,0.5,-244.323,East,Ohio,FUR-BO-10004695|O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases
215,CA-2015-146262,2015-02-01,2015-01-09,Standard Class,62.982,3,0.4,-14.6958,East,Ohio,TEC-PH-10002844|Speck Products Candyshell Flip Case,Technology,Phones
216,CA-2015-146262,2015-02-01,2015-01-09,Standard Class,1188.0,9,0.7,-950.4,East,Ohio,TEC-MA-10000864|Cisco 9971 IP Video Phone Charcoal,Technology,Machines
217,CA-2015-146262,2015-02-01,2015-01-09,Standard Class,89.584,2,0.2,4.4792,East,Ohio,TEC-AC-10000109|Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories
218,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,93.06,6,0.0,26.0568,West,California,"OFF-ST-10001328|Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage
219,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,302.376,3,0.2,22.6782,West,California,TEC-PH-10002563|Adtran 1202752G1,Technology,Phones
220,CA-2015-169397,2015-12-24,2015-12-27,First Class,5.584,2,0.2,1.8148,East,Ohio,OFF-FA-10000585|OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners
221,CA-2015-169397,2015-12-24,2015-12-27,First Class,22.704,6,0.2,8.2302,East,Ohio,"OFF-PA-10004000|While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper
222,CA-2015-169397,2015-12-24,2015-12-27,First Class,19.776,4,0.7,-13.8432,East,Ohio,OFF-BI-10002852|Ibico Standard Transparent Covers,Office Supplies,Binders
223,CA-2015-169397,2015-12-24,2015-12-27,First Class,72.704,4,0.2,19.0848,East,Ohio,"FUR-FU-10000087|Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings
224,CA-2015-169397,2015-12-24,2015-12-27,First Class,479.988,4,0.7,-383.9904,East,Ohio,TEC-MA-10001148|Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines
225,CA-2015-169397,2015-12-24,2015-12-27,First Class,27.168,2,0.2,2.7168,East,Ohio,OFF-AR-10001958|Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art
226,CA-2015-163055,2015-09-08,2015-08-16,Standard Class,2.2,1,0.0,0.968,Central,Michigan,"OFF-AR-10001026|Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art
227,CA-2015-163055,2015-09-08,2015-08-16,Standard Class,622.45,5,0.0,136.939,Central,Michigan,FUR-TA-10003748|Bevis 36 x 72 Conference Tables,Furniture,Tables
228,CA-2015-163055,2015-09-08,2015-08-16,Standard Class,21.98,1,0.0,0.2198,Central,Michigan,OFF-ST-10002485|Rogers Deluxe File Chest,Office Supplies,Storage
229,US-2015-145436,2015-02-28,2015-03-04,Standard Class,161.568,2,0.2,-28.2744,South,Tennessee,FUR-CH-10004860|Global Low Back Tilter Chair,Furniture,Chairs
230,US-2015-145436,2015-02-28,2015-03-04,Standard Class,389.696,8,0.2,43.8408,South,Tennessee,"FUR-CH-10004477|Global Push Button Manager's Chair, Indigo",Furniture,Chairs
231,US-2014-156216,2014-09-13,2014-09-17,Standard Class,18.648,7,0.7,-12.432,South,North Carolina,OFF-BI-10001679|GBC Instant Index System for Binding Systems,Office Supplies,Binders
232,US-2017-100930,2017-07-04,2017-04-12,Standard Class,233.86,2,0.45,-102.048,South,Florida,FUR-TA-10001705|Bush Advantage Collection Round Conference Table,Furniture,Tables
233,US-2017-100930,2017-07-04,2017-04-12,Standard Class,620.6145,3,0.45,-248.2458,South,Florida,FUR-TA-10003473|Bretford Rectangular Conference Table Tops,Furniture,Tables
234,US-2017-100930,2017-07-04,2017-04-12,Standard Class,5.328,2,0.7,-3.552,South,Florida,OFF-BI-10001679|GBC Instant Index System for Binding Systems,Office Supplies,Binders
235,US-2017-100930,2017-07-04,2017-04-12,Standard Class,258.072,3,0.2,0.0,South,Florida,"FUR-FU-10004017|Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings
236,US-2017-100930,2017-07-04,2017-04-12,Standard Class,617.976,3,0.2,-7.7247,South,Florida,TEC-AC-10003832|Logitech�P710e Mobile Speakerphone,Technology,Accessories
237,CA-2017-160514,2017-12-11,2017-11-16,Standard Class,10.56,2,0.0,4.752,West,California,OFF-PA-10002479|Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper
238,CA-2016-157749,2016-04-06,2016-06-09,Second Class,25.92,5,0.2,9.396,Central,Illinois,OFF-PA-10003349|Xerox 1957,Office Supplies,Paper
239,CA-2016-157749,2016-04-06,2016-06-09,Second Class,419.68,5,0.6,-356.728,Central,Illinois,FUR-FU-10000576|Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings
240,CA-2016-157749,2016-04-06,2016-06-09,Second Class,11.688,3,0.6,-4.6752,Central,Illinois,FUR-FU-10004351|Staple-based wall hangings,Furniture,Furnishings
241,CA-2016-157749,2016-04-06,2016-06-09,Second Class,31.984,2,0.2,11.1944,Central,Illinois,TEC-PH-10000011|PureGear Roll-On Screen Protector,Technology,Phones
242,CA-2016-157749,2016-04-06,2016-06-09,Second Class,177.225,5,0.5,-120.513,Central,Illinois,FUR-TA-10002607|KI Conference Tables,Furniture,Tables
243,CA-2016-157749,2016-04-06,2016-06-09,Second Class,4.044,3,0.6,-2.8308,Central,Illinois,FUR-FU-10002505|Eldon 100 Class Desk Accessories,Furniture,Furnishings
244,CA-2016-157749,2016-04-06,2016-06-09,Second Class,7.408,2,0.2,1.2038,Central,Illinois,"OFF-AR-10004685|Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art
245,CA-2014-131926,2014-01-06,2014-06-06,Second Class,2001.86,7,0.0,580.5394,Central,Minnesota,FUR-CH-10004063|Global Deluxe High-Back Manager's Chair,Furniture,Chairs
246,CA-2014-131926,2014-01-06,2014-06-06,Second Class,166.72,2,0.0,41.68,Central,Minnesota,OFF-ST-10002276|Safco Steel Mobile File Cart,Office Supplies,Storage
247,CA-2014-131926,2014-01-06,2014-06-06,Second Class,47.88,6,0.0,23.94,Central,Minnesota,"OFF-PA-10004082|Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper
248,CA-2014-131926,2014-01-06,2014-06-06,Second Class,1503.25,5,0.0,496.0725,Central,Minnesota,OFF-AP-10002945|Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances
249,CA-2014-131926,2014-01-06,2014-06-06,Second Class,25.92,4,0.0,12.4416,Central,Minnesota,OFF-PA-10000061|Xerox 205,Office Supplies,Paper
250,CA-2016-154739,2016-10-12,2016-12-15,Second Class,321.568,2,0.2,28.1372,West,California,"FUR-CH-10002965|Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs
251,CA-2016-145625,2016-11-09,2016-09-17,Standard Class,7.61,1,0.0,3.5767,West,California,"OFF-PA-10004569|Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper
252,CA-2016-145625,2016-11-09,2016-09-17,Standard Class,3347.37,13,0.0,636.0003,West,California,TEC-AC-10003832|Logitech�P710e Mobile Speakerphone,Technology,Accessories
253,CA-2016-146941,2016-10-12,2016-12-13,First Class,80.58,6,0.0,22.5624,East,New York,"OFF-ST-10001228|Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage
254,CA-2016-146941,2016-10-12,2016-12-13,First Class,361.92,4,0.0,162.864,East,New York,OFF-EN-10003296|Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes
255,US-2015-159982,2015-11-28,2015-12-04,Standard Class,12.132,9,0.6,-8.4924,Central,Illinois,FUR-FU-10002505|Eldon 100 Class Desk Accessories,Furniture,Furnishings
256,US-2015-159982,2015-11-28,2015-12-04,Standard Class,82.368,2,0.2,-19.5624,Central,Illinois,"OFF-ST-10004804|Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage
257,US-2015-159982,2015-11-28,2015-12-04,Standard Class,53.92,5,0.2,4.044,Central,Illinois,"OFF-ST-10001590|Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage
258,US-2015-159982,2015-11-28,2015-12-04,Standard Class,647.904,6,0.2,56.6916,Central,Illinois,TEC-PH-10001580|Logitech Mobile Speakerphone P710e -�speaker phone,Technology,Phones
259,CA-2017-163139,2017-01-12,2017-12-03,Second Class,20.37,3,0.0,6.9258,East,New York,TEC-AC-10000290|Sabrent 4-Port USB 2.0 Hub,Technology,Accessories
260,CA-2017-163139,2017-01-12,2017-12-03,Second Class,221.55,3,0.0,6.6465,East,New York,OFF-ST-10002790|Safco Industrial Shelving,Office Supplies,Storage
261,CA-2017-163139,2017-01-12,2017-12-03,Second Class,17.52,5,0.2,6.132,East,New York,OFF-BI-10003460|Acco 3-Hole Punch,Office Supplies,Binders
262,US-2017-155299,2017-08-06,2017-06-12,Standard Class,1.624,2,0.8,-4.466,Central,Texas,OFF-AP-10002203|Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances
263,US-2014-106992,2014-09-19,2014-09-21,Second Class,3059.982,3,0.4,-509.997,Central,Texas,TEC-MA-10000822|Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines
264,US-2014-106992,2014-09-19,2014-09-21,Second Class,2519.958,7,0.4,-251.9958,Central,Texas,TEC-MA-10003353|Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines
